record_id,district,place_name,latitude,longitude,elevation_m,distance_to_river_m,landcover,soil_type,water_supply,electricity,road_quality,population_density_per_km2,built_up_percent,urban_rural,rainfall_7d_mm,monthly_rainfall_mm,drainage_index,ndvi,ndwi,water_presence_flag,historical_flood_count,infrastructure_score,nearest_hospital_km,nearest_evac_km,flood_risk_score,flood_occurrence_current_event,inundation_area_sqm,is_good_to_live,reason_not_good_to_live,is_synthetic,generation_date,distance_to_river_m_log1p,population_density_per_km2_log1p,rainfall_7d_mm_log1p,monthly_rainfall_mm_log1p,nearest_hospital_km_log1p,nearest_evac_km_log1p,elevation_m_yeojohnson,drainage_index_yeojohnson,ndvi_qmap,ndwi_qmap,built_up_percent_qmap,seasonal_index,terrain_roughness_index,socioeconomic_status_index,extreme_weather_index
F103820,Kurunegala,Pananuwara,9.412106,79.937603,24.0,6461.2,Scrub,Loamy,Tube-well,Grid,Fair,602.0,8.7,Rural,39.7,150.8,0.277,-0.351,-0.326,Unlikely,0.0,26.0,16.43,7.21,0.8935,Yes,1964,No,Other,True,2024-08-05,8.846295155668363,6.401917196727186,4.50975293939182,5.446610514384314,2.8581928595319295,2.105352923464337,9.462672949040154,0.25780697839340494,-1.9488973928784845,-1.3813636807162488,-0.7596773891978573,-0.3740381442710715,0.5572217791869787,0.30786613833292975,0.4633850534537259
F103821,Kurunegala,Nayavila,7.744053,81.383028,88.0,848.9,Urban,Peaty,Municipal,Grid,Fair,273.0,14.4,Urban,181.8,82.5,0.674,0.264,0.346,Likely,0.0,14.0,1.73,0.08,0.1106,Yes,4196,No,Other,True,2024-01-03,7.197658196324509,5.6131281063880705,5.451035698563661,5.097855694100082,1.0043016091968684,0.07696104113612832,21.685815588223665,0.5766336572459705,0.3481497443296034,1.179401750967482,-0.4556403137378794,-0.07306883049793099,0.7830724644324253,0.5477014251934205,0.6807779709092391
F103823,Colombo,Nayamedura South,,,,,,,Surface water,Grid,,,,Urban,,,0.289,0.673,,Unlikely,,,,,0.4068,Yes,9260,No,Other,,2024-04-11,,,,,,,,0.26821611224930053,1.7739218615170373,,,0.9682725408204708,0.7397338180666087,0.6193554316051564,0.0
F103824,Kilinochchi,Nayagama West,9.641366,81.861087,44.0,1122.9,Plantation,,,Grid,Fair,452.0,33.3,Rural,126.9,194.8,0.094,0.41,-0.345,Unlikely,0.0,18.0,5.8,9.99,0.1288,Yes,8460,No,Poor infrastructure,True,2024-03-22,7.384174379010584,6.115892125483034,5.1823415860522255,5.620294233138111,1.916922612182061,2.3969857684155302,14.021119733383676,0.09159559039769744,0.8534796042994967,-1.4532795741807998,0.4935533950895456,0.8145927525295417,0.5670858266596369,0.2977700759753729,0.6727776512783559
F103825,Polonnaruwa,Galakumbura North,9.069616,80.267951,79.0,707.0,Agriculture,Sandy,Municipal,Grid,Poor (unpaved),662.0,8.8,Rural,141.8,342.6,0.777,0.098,-0.106,Unlikely,0.0,42.0,3.08,0.82,0.5432,Yes,12471,No,High flood risk; Poor infrastructure,True,2024-03-21,7.085397362759498,6.4967749901858625,5.262686862917017,6.049192202595464,1.4060969884160703,0.598836501088704,20.278373077785027,0.6520874109026928,-0.25490199055947255,-0.529301094308674,-0.7546642694731029,0.8243822190510374,0.6556970610470096,0.3743467108116866,0.8870093626377319
F103827,Kegalle,Udaravila Central,7.710733,81.017175,76.0,2645.8,Wetland,Loamy,Tube-well,Grid,Fair,10.0,25.1,Rural,34.9,57.5,0.277,0.123,0.582,Likely,0.0,48.0,15.59,2.6,0.095,No,4534,No,Other,True,2025-04-21,8.049809407501936,2.3978952727983707,4.455501955951874,4.932101127282783,2.808800104202353,1.2809338454620645,19.794666263749217,0.25780697839340494,-0.15746946013461435,1.9302321979262076,0.0879329975415462,1.1653793927166973,0.627988848410544,0.42792957231142803,0.45360099777519436
F103828,Kilinochchi,Mahapitiya South,9.903724,80.548995,51.0,776.1,Urban,Silty,Well,Grid,Fair,301.0,39.2,Urban,32.2,371.5,0.644,0.151,-0.207,Unlikely,0.0,20.0,2.13,12.1,0.886,No,12153,No,Other,True,2024-05-02,7.141639146368371,5.71042701737487,4.423640612517442,6.1151646445471926,1.1410330045520618,2.5726122302071057,15.402260397180797,0.5541610277742564,-0.05522908732975686,-0.9223302184168565,0.7697613987560095,0.6650833095136403,0.7678342354200265,0.6345797711983168,0.6866630905315696
F103829,Galle,Kiriwatta North,7.946251,81.8608,5.0,2045.7,Plantation,Silty,Municipal,Grid,Poor (unpaved),1013.0,18.5,Urban,50.4,143.5,0.791,0.483,0.268,Likely,0.0,13.0,,0.09,0.5962,No,12634,No,High flood risk; Poor infrastructure,True,2025-09-13,7.837198240015439,6.921658184151129,4.621037217067424,5.414635200330257,,0.08617769624105233,3.155762447409871,0.6621486332968873,1.116368890290762,0.8948432797165403,-0.24454751539312974,-0.9248508811209191,0.8407088821907535,0.5329638968045448,0.7489422609229577
F103830,Hambantota,Welinuwara Central,6.429426,80.995719,56.0,399.5,Urban,Silty,Rainwater harvesting,Grid,Poor (unpaved),125.0,26.0,Urban,310.5,27.3,0.393,-0.108,0.148,Likely,1.0,35.0,1.54,4.65,0.9694,Yes,14319,No,High flood risk; Poor infrastructure,True,2025-08-03,6.787729699893618,4.836281906951478,5.8908133642409926,4.686478900956953,0.9321640810304452,1.7316555451583495,16.34152774124344,0.35620010957099135,-1.014571123022885,0.445919140442015,0.1359106806464805,-0.5741579837830839,0.7336241490474535,0.6688746129647517,0.8143862573206939
F103831,,Kirinuwara,,,,,Forest,,Municipal,,,764.0,,,,,0.877,,0.041,Unlikely,,47.0,0.11,,0.6792,No,9469,No,Other,True,2025-04-06,,6.639875833826536,,,0.10436001532424277,,,0.7229907814635056,,0.04769168375857958,,0.9099762424357722,0.7056342387803707,0.3916580031259202,0.0
F103832,Kurunegala,Udumulla Central,9.376534,80.049309,30.0,2247.0,Plantation,Loamy,Municipal,Grid,Fair,1059.0,17.9,Urban,153.2,124.3,0.502,0.243,-0.062,Unlikely,0.0,27.0,9.11,2.57,0.5599,Yes,1880,No,Other,True,2024-01-31,7.913666489654342,6.966024187106113,5.320075717842275,5.325302816757887,2.3135250330323798,1.2725655957915476,10.9532447913811,0.4444773778499739,0.2743914878600369,-0.36285029751352643,-0.275694418715956,0.07487087499133938,0.6749717035290796,0.701259549681195,0.6229301518435644
F103833,Badulla,Pahalagama North,9.614279,79.77705,861.0,3261.2,Plantation,Loamy,Rainwater harvesting,Off-grid (solar),Good (paved),586.0,38.1,Rural,48.2,72.3,0.327,0.455,-0.052,Unlikely,2.0,48.0,7.08,5.13,0.6299,No,8789,No,Other,True,2024-03-10,8.229137115804912,6.375024819828097,4.599145655748406,5.033508828628765,2.089391872533004,1.81319474994812,85.97412592240468,0.30081823583265294,1.0230032560702351,-0.3229319925266089,0.715217795675016,1.0369673550356657,0.6901617472751762,0.49450541320921054,0.5582042124492174
F103835,Anuradhapura,Ihalakumbura Central,7.174035,80.309835,15.0,729.0,Agriculture,Silty,Surface water,Off-grid (solar),Fair,461.0,39.5,Rural,148.5,340.3,0.552,1.582083209512206,0.181,Likely,0.0,5.0,1.46,1.45,0.4975,Yes,15247,No,High flood risk; Poor infrastructure,True,2025-03-17,7.103649106402409,6.135564891081739,5.296813026022057,6.0437499552588685,0.9001613499442714,0.8960880245566356,6.90591243455031,0.4837477631408345,3.7635907999522216,0.5716375251650858,0.785036049876892,0.8111794940391647,0.8273317141757752,0.2954517862780024,0.7897215683733279
F103838,Hambantota,Ihalamedura East,8.350748,80.717461,77.0,2392.4,Plantation,Silty,Municipal,Off-grid (solar),Fair,554.0,1.0,Rural,94.6,3.1,0.823,-0.129,0.063,Unlikely,0.0,66.0,10.24,8.78,0.5563,Yes,4910,No,Other,True,2024-12-20,7.965475345105363,6.318968113746434,4.98223141685848,4.434032705331016,2.419478844465545,2.280339484046726,19.956763619312003,0.6849784089011727,-1.0978447837084992,0.13084756386518484,-5.199337582605575,-0.4109439168179919,1.056065938630414,0.5336914147899372,0.6158597921770137
F103840,Vavuniya,Mahanuwara East,7.759322,80.935831,47.0,2473.7,Wetland,Clay,Municipal,Grid,Good (paved),172.0,20.3,Rural,1.6,209.9,0.612,0.073,0.352,Likely,1.0,19.0,2.33,3.06,0.3801,No,7722,No,Other,True,2024-11-26,7.9933153401844965,5.153291594497779,3.9664990331649976,5.673565749719568,1.2029723039923526,1.4011829736136412,14.623306654847912,0.5299307172453724,-0.34415365894707195,1.2049354338870706,-0.15365993357383997,-0.72012944638639,0.8249803745652189,0.4165339015137737,0.6956472804494052
F103841,Hambantota,Welithota South,7.183895,81.36193,113.0,1134.6,Scrub,Clay,Municipal,,Poor (unpaved),398.0,9.0,Rural,67.3,274.1,0.289,-0.241,0.046,Unlikely,0.0,51.0,7.4,13.48,0.4387,Yes,10943,No,Other,True,2024-07-14,7.3914138477390985,5.988961416889864,4.7749075435597454,5.872879670936942,2.128231705849268,2.6727683869575705,25.311278225862424,0.26821611224930053,-1.5349689381865699,0.06402672253786497,-0.7397372194138898,-0.24073125767999057,1.0589110738546803,0.41181675638581855,0.6826738321842216
F103842,Polonnaruwa,Udupola North,7.172638,80.553046,14.0,2793.1,Forest,Silty,Municipal,Grid,Fair,525.0,8.2,Rural,4.5,226.2,0.671,,0.107,Likely,1.0,29.0,3.3,0.95,0.142,Yes,5612,No,Other,True,2024-01-31,8.095750443032813,6.26530121273771,4.019968622367889,5.728054091249166,1.4586150226995167,0.6678293725756554,6.588098855770858,0.5743967920032488,,0.287442172763095,-0.7884553079874755,-0.019805010788219293,0.9830113634081836,0.37968507313762423,0.6824729680919408
F103843,Trincomalee,Mahakumbura Central,9.61351,80.065909,102.0,2538.8,Agriculture,Sandy,Municipal,Grid,Good (paved),366.0,19.1,Rural,123.5,22.6,0.444,-0.073,0.063,Unlikely,0.0,53.0,9.19,8.66,0.6307,Yes,4554,Yes,,True,2025-11-28,8.015062242639674,5.905361848054571,5.163066542750942,4.642182413936629,2.321406847234633,2.2679936482244267,23.761900717751868,0.39797715939441813,-0.8845926423808339,0.13084756386518484,-0.21235276704949826,-0.8823134243782956,0.7193275948379421,0.47882750428076265,0.6993618675689194
F103844,Badulla,Panathota North,7.292641,79.912643,535.0,34.1,Plantation,Clay,Municipal,Grid,Good (paved),58.0,32.0,Rural,87.3,221.6,0.754,0.23,0.138,Likely,0.0,74.0,0.22,4.9,0.3522,Yes,9777,No,Other,True,2025-04-23,6.256704960703712,4.07753744390572,4.9308656908542625,5.712975327200905,0.1988508587451652,1.7749523509116738,64.79738003985186,0.6354595621395789,0.2342191939146195,0.40880511937045716,0.43210422284237415,0.944565584851471,0.8464221256393372,0.5720818530041524,0.8074516924419785
F103845,Matara,Ihalathota,6.447659,81.703197,62.0,1376.8,Wetland,Loamy,Municipal,Grid,Good (paved),1062.0,1.0,Urban,136.1,320.1,0.408,0.186,0.132,Likely,0.0,60.0,6.83,2.55,0.6002,Yes,2982,No,High flood risk,True,2024-10-06,7.530586078883998,6.968850378341948,5.2327081822440045,5.9946359403631515,2.057962510002712,1.2669476034873244,17.424264814577935,0.36857681719048113,0.06402672253786497,0.3924920359049866,-5.199337582605575,-1.0312873675927472,0.772835934864095,0.46462976359681485,0.745530001238837
F103846,Nuwara Eliya,Welipola West,7.925659,80.932498,303.0,1971.5,Urban,Clay,Municipal,Grid,,624.0,15.1,Urban,97.7,73.6,0.473,0.265,,Unlikely,0.0,70.0,1.77,4.88,0.1667,No,4125,No,Other,True,2024-09-25,7.807468459566753,6.437751649736401,5.003270628635734,5.041943833116411,1.0188473201992472,1.7715567619105355,46.1056756302928,0.4213579012168652,0.35215139697893266,,-0.4211114873556373,-0.8925226796507585,0.9084913487207551,0.6626464824233687,0.5479672763449688
F103847,Trincomalee,Ihalapitiya North,7.206133,80.120655,64.0,687.0,Urban,Sandy,Well,Grid,Poor (unpaved),163.0,3.2,Urban,32.8,341.7,0.265,0.389,0.06,Unlikely,0.0,37.0,2.71,3.17,0.5724,Yes,8092,No,High flood risk; Poor infrastructure,True,2024-02-05,7.068510742319373,5.099866427824199,4.430809156973745,6.047066153448056,1.3110318766193438,1.4279160358107101,17.77548656535047,0.24734186773369513,0.7782249060548562,0.11694087484273694,-1.061884134877072,0.5939446097376373,1.1367763690485966,0.6500483647620328,0.9629842115084633
F103848,Anuradhapura,Mahapitiya West,9.324139,80.499162,49.0,2351.1,Forest,Loamy,Municipal,Mixed,Poor (unpaved),502.0,19.0,Rural,104.8,293.6,0.682,0.235,-0.338,Unlikely,0.0,63.0,4.5,8.76,0.0047,No,7416,No,Other,True,2025-09-17,7.951030230076011,6.220590170099739,5.049851892403949,5.926314028010548,1.7047480922384253,2.278292400425001,15.016042580075991,0.5825874691193648,0.2471336338581233,-1.4284820653066659,-0.21748829514055446,-0.9189993223780094,0.6453571854187679,0.4874011179997565,0.7392353599400968
F103850,Puttalam,Nayanuwara West,9.736,80.447953,62.0,705.2,Agriculture,Sandy,Municipal,Mixed,Poor (unpaved),691.0,24.1,Rural,100.4,486.4,0.892,0.475,-0.123,Unlikely,0.0,43.0,2.88,2.67,0.4332,No,12887,No,Other,True,2024-06-12,7.083889190380792,6.539585955617669,5.021241238934194,6.341365095769173,1.355835153635182,1.3001916620664788,17.424264814577935,0.733438703370105,1.0887225007402812,-0.6029430938482407,0.04141260138064336,0.3480176231109224,0.714195498112343,0.5717406676468177,0.7166430461544937
F103851,Mullaitivu,Polamedura Central,9.15484,80.306318,17.0,2461.0,Urban,Silty,Surface water,Grid,Poor (unpaved),250.0,1.0,Urban,24.2,146.5,0.506,0.258,0.015,Unlikely,0.0,9.0,2.64,1.83,0.4285,Yes,2171,Yes,,True,2025-10-27,7.989017166321676,5.5254529391317835,4.322798761521556,5.42789971999689,1.2919836816486494,1.0402767116551463,7.517596179989985,0.4476462130802039,0.32822341801540306,-0.05774223145986299,-5.199337582605575,-1.1745956566001488,0.7069431531760534,0.6536279824510046,0.6093465914795777
F103852,Kegalle,Kudapitiya West,6.169444,81.353439,17.0,757.7,Plantation,Clay,Tube-well,Grid,Good (paved),549.0,1.0,Rural,27.1,53.8,0.957,-0.107,-0.29,Unlikely,0.0,70.0,,0.35,1.0,No,4904,No,Other,True,2025-01-06,7.126969320186954,6.309918278226516,4.360539404820227,4.905056761913512,,0.30010459245033805,7.517596179989985,0.7781753508915524,-1.0103819916421055,-1.2312798427797058,-5.199337582605575,-0.021947529862379037,1.1076431598583256,0.5188736351490758,0.7587560363556722
F103853,Colombo,Kiripitiya North,6.618372,81.226418,73.0,408.1,Agriculture,Sandy,Municipal,Grid,Fair,1974.0,40.8,Urban,817.8820497966924,160.0,0.573,0.445,-0.23,Unlikely,0.0,52.0,,0.49,0.7947,Yes,9422,No,Other,True,2024-02-11,6.7973797093713655,7.5883236773352225,6.767436800834087,5.485504446535381,,0.3987761199573678,19.303009944498374,0.5000258570809322,0.9856104168672697,-1.0166723797729535,0.8444850779006297,0.4625685074549266,0.6224606882521011,0.6510594800804822,0.9256302703386663
F103854,Kurunegala,Udarapitiya Central,8.930202,81.654948,4.0,2904.2,Wetland,Silty,Well,Off-grid (solar),Fair,391.0,34.3,Rural,131.0,427.8,0.332,0.464,0.372,Likely,1.0,40.0,1.64,22.97,0.3822,Yes,16880,No,Other,True,2023-12-13,8.129056402141194,5.971261839790462,5.205101461687978,6.232390197545557,0.9707789171582247,3.176803048446293,2.6652056774991015,0.30506812625589635,1.053106263987631,1.2753024746021526,0.5452441858688841,-0.5989065864939427,1.996505580169437,0.5302306182721764,0.8053947342827474
F103855,Kandy,Pahalapola Central,9.139896,81.275928,831.0,1486.7,Agriculture,Loamy,Tube-well,Mixed,Good (paved),2224.0,39.6,Urban,75.9,56.9,0.377,-0.254,0.036,Unlikely,0.0,37.0,1.83,5.66,0.5216,No,5789,No,Other,True,2025-03-24,7.5878667377091205,7.707512194600341,4.844969127713803,4.927764938338206,1.0402767116551463,1.8961194845522977,84.18554706725958,0.34291415737512715,-1.5810890507319004,0.03011419991126472,0.7901683975457862,0.6461257664055732,2.0011407020518703,0.6633417666993159,0.652105980178302
F103856,Kalutara,Udarapitiya North,6.428089,80.658689,139.0,239.2,Scrub,Sandy,Municipal,Grid,Good (paved),160.0,,Rural,49.5,325.8,,,0.067,Unlikely,0.0,50.0,8.2,8.4,0.741,No,8634,No,Other,True,2025-03-07,6.58837302370599,5.081404364984463,4.612139425179959,6.008740875647124,2.2192034840549946,2.2407096892759584,28.742752630045604,,,0.1460475087974106,,1.0039251001153673,0.5854294415445224,0.444602663301511,0.8210785777915526
F103857,Vavuniya,Kirithota North,7.445862,79.65509,4.0,27.6,Urban,Clay,Municipal,Grid,Good (paved),196.0,57.4,Urban,4.2,344.8,0.384,0.211,-0.194,Unlikely,0.0,56.0,0.53,1.06,0.7383,No,13540,No,Other,True,2025-11-24,6.244162532481277,5.2832037287379885,4.0145680067801335,6.054370261670078,0.4252677354043441,0.7227059828014898,2.6652056774991015,0.34873754422781317,0.16763953501309753,-0.8698463380137418,1.5322579548266422,-0.7890847503650784,0.7118253497711601,0.5683027189156232,0.5903949372810937
F103858,Ratnapura,Kudapitiya West,7.108087,79.78221,73.0,3380.2,Forest,Sandy,Surface water,Grid,No road access,258.0,35.0,Rural,111.2,1353.0354598518895,0.471,-0.095,0.106,Likely,0.0,35.0,6.75,7.67,0.6083,Yes,11857,No,High flood risk; Poor infrastructure; No road access,True,2024-11-25,8.260388856954178,5.556828061699537,5.090058475043713,7.268366686452287,2.0476928433652555,2.1598687907924505,19.303009944498374,0.4197539165976066,-0.9614293430232357,0.28352192549662913,0.5760748876486937,-1.0004126485672704,0.7301540232902773,0.3182440088909639,0.8755000779703456
F103859,Polonnaruwa,Uduthota West,6.317889,80.523557,26.0,2094.8,Agriculture,Peaty,Municipal,Off-grid (solar),No road access,563.0,21.2,Rural,43.7,345.6,0.242,-0.018,-0.089,Unlikely,0.0,57.0,2.42,0.35,0.5916,No,2634,No,Other,True,2024-07-04,7.856396156541628,6.335054251498059,4.552816941477189,6.056246564325928,1.2296405510745139,0.30010459245033805,9.974663453275594,0.22712420674625683,-0.6895289039903829,-0.46540473826743745,-0.10810309396024637,-0.1643578153683767,0.6074666212550829,0.41496022930113646,0.7823971664784319
F103860,Mullaitivu,Panavila East,6.228221,81.002821,51.0,2169.2,Agriculture,Loamy,Well,Grid,Fair,351.0,67.9,Rural,110.4,197.6,0.285,0.689,0.286,Likely,0.0,29.0,7.27,11.99,0.5056,No,13627,No,Poor infrastructure,True,2024-07-30,7.884801541897979,5.863631175598097,5.085120173835349,5.630389117279283,2.1126345090356,2.5641798306825083,15.402260397180797,0.26475256981105233,1.837975157391464,0.9614293430232357,1.9322374632269244,-0.001481180946193492,0.5315069812344837,0.3506104670564484,0.7974481640149039
F103861,Vavuniya,Ihalapitiya Central,6.913509,80.580301,39.0,1554.1,Urban,Peaty,Municipal,Grid,Poor (unpaved),491.0,5.0,Urban,15.5,332.4,0.464,0.052,-0.237,Unlikely,0.0,21.0,0.27,6.32,0.7686,No,2200,No,Poor infrastructure,True,2025-01-31,7.621439008819737,6.198478716492308,4.200195328968356,6.024828167319517,0.23901690047049992,1.9906103279732201,12.978746656118293,0.41413014749793914,-0.4224827724521058,-1.044408794872596,-0.9634229068168816,0.05390370117718464,0.6600382765400079,0.5319642350135934,0.6562000051578082
F103862,Galle,Nayakanda Central,9.202912,81.474916,11.0,422.5,Plantation,Peaty,Well,Off-grid (solar),Good (paved),2114.0,26.4,Urban,17.9,241.6,0.784,0.308,0.036,Unlikely,1.0,11.0,7.81,10.73,0.5009,No,4495,No,High flood risk; Poor infrastructure,True,2025-06-10,6.8133322309900395,7.656810091480378,4.235545441083716,5.776941764263469,2.175887439948088,2.462149662665384,5.576807158975968,0.6571236549084798,0.4935533950895456,0.03011419991126472,0.1600104112844454,0.4663998175900676,1.131413683364606,0.667487393924196,0.7297607400253596
F103863,Mullaitivu,Galapitiya,6.28978,80.913586,58.0,3656.0,Urban,Sandy,Municipal,Grid,Good (paved),251.0,25.6,Urban,29.2,-47.954918597833874,0.554,0.165,0.081,Unlikely,0.0,65.0,2.57,3.78,0.5696,No,2436,Yes,Other,True,2024-08-25,8.329271442873702,5.529429087511423,4.3870061921407215,3.5030212220330195,1.2725655957915476,1.5644405465033646,16.707514418158702,0.48530345279450376,-0.005018295886876338,0.1931431668132398,0.11315217624074865,-0.4595685235877762,1.1156892856011253,0.6179531841607816,0.5225050801743869
F103864,,Pahalathota South,8.336278,,,402.9,,,,,,715.0,,,44.3,,0.298,,0.089,,,,3.09,5.66,1.0,Yes,15606,No,Other,,2025-06-01,6.7915559577775415,6.573680166960646,4.55911952584534,,1.4085449700547104,1.8961194845522977,,0.2759867197044515,,0.22134370153416588,,0.3628787838148267,0.6317255687886542,0.3015866541928112,0.2838940799660874
F103865,Kilinochchi,Panavila West,8.762024,80.169857,37.0,2398.8,Agriculture,Clay,Well,Grid,Good (paved),199.0,1.0,Rural,80.1,263.7,0.3,0.274,0.027,Unlikely,0.0,59.0,3.92,10.69,0.493,Yes,4310,No,Other,True,2025-03-06,7.967695257565373,5.298317366548036,4.877479892381407,5.8431691900548675,1.5933085305042167,2.458733775483977,12.546656817735844,0.2777093418158778,0.3830243607099163,-0.007527483323829335,-5.199337582605575,1.0067294745387994,0.7874977428106393,0.4671833155479188,0.64281642392079
F103866,Gampaha,Pahalakanda East,7.950733,79.883061,39.0,4320.0,Forest,Silty,Municipal,Grid,Poor (unpaved),1184.0,20.1,Urban,82.2,39.7,0.538,0.397,0.036,Unlikely,0.0,36.0,11.67,1.06,0.889,No,3621,No,Other,True,2025-05-03,8.477911208467317,7.077498053569231,4.893347321516489,4.794720311755793,2.5392369943330477,0.7227059828014898,12.978746656118293,0.472825756475251,0.8056920745819013,0.03011419991126472,-0.16255239595262475,0.9878615784126231,0.6494159973576349,0.7439100906069626,0.807463251818924
F103867,Mannar,Mahapola North,6.347597,79.773033,113.0,3217.2,Bare Soil,Loamy,Municipal,Mixed,Poor (unpaved),349.0,43.0,Rural,0.8,233.9,0.488,0.319,-0.353,Unlikely,0.0,49.0,3.06,5.84,0.0,No,3080,No,Other,True,2025-02-06,8.217329962440948,5.857933154483459,3.951231373993867,5.752796648582017,1.4011829736136412,1.922787731634459,25.311278225862424,0.4333483636483541,0.5350828150863223,-1.4903351443303179,0.945616266743319,0.39504192795684745,0.7879819848539391,0.39600956793571523,0.6849571011088413
F103868,Puttalam,Udugama North,6.501142,81.342927,66.0,1977.2,Agriculture,Peaty,Municipal,Grid,Poor (unpaved),573.0,4.1,Rural,52.0,181.5,0.5,-0.11,0.231,Likely,1.0,69.0,47.25133114825534,4.47,0.5077,Yes,7239,No,Other,True,2024-06-23,7.809783888735184,6.352629396319567,4.636662632925491,5.570900665205921,3.876423415969315,1.6992786164338898,18.122216326883127,0.4428911539826482,-1.020888417483279,0.7563483784755234,-1.020888417483279,0.36060257828804665,0.6796212720996497,0.549366369193004,0.6823669789287279
F103870,Badulla,Kudamulla West,8.254803,80.678371,649.0,1532.9,Plantation,Peaty,Tube-well,Grid,Good (paved),597.0,13.5,Rural,129.0,183.4,0.527,0.442,-0.64,Unlikely,0.0,63.0,2.82,2.99,0.5069,No,9444,No,Other,True,2024-03-21,7.611000180716401,6.393590753950631,5.194063782933759,5.578108024698913,1.3402504226184837,1.3837912309017721,72.69389516811566,0.46420431028205256,0.9774865599420671,-2.57274812542121,-0.49780907548583325,0.8238989417928481,1.0396655633597116,0.5531070827196304,0.5936067208658631
F103871,Anuradhapura,Welithota,9.626419,,7.0,3322.6,Plantation,Loamy,Well,Grid,Good (paved),,50.3,Rural,19.9,33.7,0.324,0.888,-0.152,Unlikely,0.0,52.0,2.22,5.4,0.2105,Yes,9259,No,Other,True,2025-09-18,8.245383877672001,,4.264078308433826,4.743806024783589,1.169381359556317,1.8562979903656263,4.043816155822957,0.2982639135154277,2.4089130062478734,-0.7071400016217955,1.2366522415199066,-0.8743513921318221,0.6979677329359674,0.35523064228929635,0.5766903913560519
F103872,Kandy,Galagama,8.884141,81.418614,641.0,163.9,Bare Soil,Loamy,Rainwater harvesting,Grid,Fair,1043.0,65.4,Urban,108.8,262.1,0.217,-0.148,0.018,Unlikely,1.0,50.0,12.54,30.41676795444074,0.2808,No,10373,Yes,Other,True,2025-08-16,6.4789669115174435,6.950814768442584,5.075169803259585,5.838518972866215,2.605648267484129,3.447341761668842,72.15973183728251,0.20490461596876014,-1.1694006645176926,-0.04643572477052713,1.8410974866080043,-0.5884455880173785,1.0046037565854975,0.6013650534028075,0.7858494126706428
F103873,Badulla,Ihalamedura East,8.713026,80.715981,1318.0,547.0,Agriculture,Clay,Rainwater harvesting,Grid,Good (paved),279.0,3.2,Rural,184.7,105.6,0.33,0.538,0.291,Likely,0.0,65.0,1.54,13.66,0.5872,Yes,5542,No,High flood risk,True,2024-11-16,6.941574652659215,5.634789603169249,5.4634052652798255,5.229880970435258,0.9321640810304452,2.6851226964585053,110.59505672564376,0.3033692645096405,1.3009938253689723,0.9734487290930862,-1.061884134877072,-0.9293614429304962,1.7380459218219366,0.6585771849105782,0.9058267436181175
F103874,Gampaha,Polapola West,7.237956,80.358402,88.0,2061.5,Bare Soil,Loamy,Well,Grid,Poor (unpaved),1469.0,25.2,Urban,185.4,9.0,0.907,-0.005,-0.324,Unlikely,1.0,65.0,2.26,3.1,0.1161,No,6082,No,High flood risk,True,2024-04-08,7.84341628995481,7.293017679772782,5.466368238461185,4.501703109722657,1.1817271953786161,1.410986973710262,21.685815588223665,0.7438394566204751,-0.6456307492759821,-1.3716572255726536,0.09297184856107361,0.9343128880620907,1.1278289314092247,0.5799693073113659,0.7318555174734214
F103875,Vavuniya,Nayamedura North,7.809539,80.447695,111.0,1891.1,Agriculture,Peaty,Well,Off-grid (solar),Good (paved),570.0,13.1,Rural,2.4,460.0,0.279,-0.441,-0.31,Unlikely,0.0,47.0,54.12925305290744,25.75,0.5855,No,3919,No,Other,True,2024-12-31,7.774224370061902,6.3473892096560105,3.9815370919865534,6.29373451746643,4.009680483678089,3.2865344733420154,25.03438924325097,0.25954569902304675,-2.305330839742632,-1.3159578561183756,-0.5192253494916858,-0.4554567756468368,0.6062090486669427,0.44692697840345547,0.7759641761350811
F103876,Kalutara,Welivila East,9.587626,81.570608,15.0,2665.4,Forest,Peaty,Municipal,Grid,Poor (unpaved),39.0,35.4,Rural,24.5,381.9,0.328,0.624,0.337,Likely,0.0,6.0,3.46,4.08,0.2871,No,24546,No,Other,True,2025-03-05,8.056045512353181,3.6888794541139363,4.326769680690263,6.137879463588506,1.4951487660319727,1.6253112615903906,6.90591243455031,0.3016689441077205,1.6103821392548805,1.1497417570435928,0.5954367721535958,0.7611126882481718,0.86015199612884,0.36981069237632186,0.6471980167156133
F103877,Jaffna,Udumedura South,9.587271,79.712738,36.0,23.7,Forest,Clay,Municipal,Grid,Good (paved),1381.0,17.3,Urban,35.3,218.2,0.644,0.449,-0.702,Unlikely,0.0,68.0,9.61,2.55,0.1248,No,8786,No,Other,True,2024-09-20,6.236560864259845,7.231287004327616,4.460136992932367,5.7016821738252945,2.361796952625892,1.2669476034873244,12.32704895881563,0.5541610277742564,0.9979196589738004,-2.7919597170475248,-0.304481925592967,-0.992110559356958,0.6549357307518006,0.553431078750141,0.4817721502404886
